name,website,domain,city,state,category,phone,public_email,source_type,source_url,raw_source_id,acquired_at
Immortal Fitness,https://immortalfitness.org/,immortalfitness.org,Berkeley,CA,gyms,+1 510 859 7771,"",openstreetmap,https://www.openstreetmap.org/node/13102834859,13102834859,2026-04-28 07:53:43.650201
In Shape Family Fitness,https://www.inshape.com/gyms/modesto-mchenry-north-california-95350,inshape.com,"","",gyms,+1-209-219-3547,"",openstreetmap,https://www.openstreetmap.org/node/11372596169,11372596169,2026-04-28 07:53:43.650201
In-Shape,https://www.inshape.com/gyms/suisun-city-california-94585,inshape.com,Suisun City,CA,gyms,+1-707-760-7460,"",openstreetmap,https://www.openstreetmap.org/node/779727718,779727718,2026-04-28 07:53:43.650201
In-Shape,https://www.inshape.com/clubs/modesto-prescott-california-95350,inshape.com,Modesto,CA,gyms,+1-209-255-5884,"",openstreetmap,https://www.openstreetmap.org/node/12372745395,12372745395,2026-04-28 07:53:43.650201
In-Shape Fitness,https://www.inshape.com/gyms/elk-grove?utm_source=G&utm_medium=Local&utm_campaign=Google-Local&utm_source=G&utm_medium=Local&utm_campaign=Google-Local,inshape.com,Elk Grove,CA,gyms,+1-916-685-5555,"",openstreetmap,https://www.openstreetmap.org/node/12613336895,12613336895,2026-04-28 07:53:43.650201
In-Shape Fitness,https://www.inshape.com/gyms/bakersfield-white-lane-california-93309,inshape.com,"","",gyms,+16614047868,"",openstreetmap,https://www.openstreetmap.org/node/13645639201,13645639201,2026-04-28 07:53:43.650201
In-Shape Fitness,https://www.inshape.com/gyms/bakersfield-california-ave-california-93309,inshape.com,"","",gyms,+16612158071,"",openstreetmap,https://www.openstreetmap.org/node/13679963801,13679963801,2026-04-28 07:53:43.650201
In-Shape Fitness,https://www.inshape.com/gyms/folsom,inshape.com,Folsom,CA,gyms,+1-916-932-0100,"",openstreetmap,https://www.openstreetmap.org/node/159933220,159933220,2026-04-28 07:53:43.650201
Incentive-AGT,https://www.agt-club.com,agt-club.com,Redlands,CA,gyms,+1-909-283-1925,"",openstreetmap,https://www.openstreetmap.org/node/13040628504,13040628504,2026-04-28 07:53:43.650201
Indian Wells Tennis Garden,http://www.indianwellstennisgarden.com/,indianwellstennisgarden.com,Indian Wells,CA,gyms,+1 760-200-8200,"",openstreetmap,https://www.openstreetmap.org/way/18810425,-18810425,2026-04-28 07:53:43.650201
Insight Fitness,https://www.insightfitstudios.com/,insightfitstudios.com,Santa Rosa,CA,gyms,+1 707-921-1745,"",openstreetmap,https://www.openstreetmap.org/node/6725758426,6725758426,2026-04-28 07:53:43.650201
Inspired Fitness,https://www.inspired2befit.com/,inspired2befit.com,Sebastopol,CA,gyms,+1-707-329-6948,info@inspired2befit.com,openstreetmap,https://www.openstreetmap.org/node/12878360058,12878360058,2026-04-28 07:53:43.650201
International Fencing Academy,http://internationalfencing.org,internationalfencing.org,Sunnyvale,CA,gyms,+1-408-716-4454,"",openstreetmap,https://www.openstreetmap.org/node/2827233166,2827233166,2026-04-28 07:53:43.650201
Invictus Fitness,https://www.crossfitinvictus.com/san-diego/downtown/,crossfitinvictus.com,San Diego,"",gyms,+1 619 231 3000,"",openstreetmap,https://www.openstreetmap.org/node/5910669788,5910669788,2026-04-28 07:53:43.650201
Iron Valley Fitness,https://ironvalleyfitness.net/,ironvalleyfitness.net,Shafter,CA,gyms,+1-661-888-0800,"",openstreetmap,https://www.openstreetmap.org/node/1105017863,1105017863,2026-04-28 07:53:43.650201
Iron Will Jiu Jitsu,https://ironwilljiujitsu.com,ironwilljiujitsu.com,"","",gyms,+1-661-400-0475,"",openstreetmap,https://www.openstreetmap.org/node/13384259101,13384259101,2026-04-28 07:53:43.650201
Island Fit Pilates,https://www.islandfitpilates.com/,islandfitpilates.com,Alameda,CA,gyms,+1-510-896-8086,"",openstreetmap,https://www.openstreetmap.org/node/12064273204,12064273204,2026-04-28 07:53:43.650201
Island Health & Fitness,https://islandhf.com,islandhf.com,Simi Valley,CA,gyms,+1 805-522-5770,"",openstreetmap,https://www.openstreetmap.org/node/11930800369,11930800369,2026-04-28 07:53:43.650201
James Lemos Swim Center,https://www.ci.benicia.ca.us/aquatics,ci.benicia.ca.us,Benicia,CA,gyms,+1-707-746-4286,"",openstreetmap,https://www.openstreetmap.org/node/164674653,164674653,2026-04-28 07:53:43.650201
Jamie's School of Fish,https://www.jamiesschooloffish.com/,jamiesschooloffish.com,Fresno,CA,gyms,+1-559-944-9909,"",openstreetmap,https://www.openstreetmap.org/node/13241142883,13241142883,2026-04-28 07:53:43.650201
Jeanne Dowell Yoga Fitness & Spa Programs,http://yogawithjeanne.com,yogawithjeanne.com,Orinda,CA,gyms,+1 925-254-0193,"",openstreetmap,https://www.openstreetmap.org/node/4646712900,4646712900,2026-04-28 07:53:43.650201
Jeff Speakman's Kenpo 5.0,https://jeffspeakmanwhittier.com,jeffspeakmanwhittier.com,"","",gyms,+1-562-463-0400,"",openstreetmap,https://www.openstreetmap.org/node/9706451917,9706451917,2026-04-28 07:53:43.650201
Jenny Craig,https://locations.jennycraig.com/ca/chulavista/weight-loss-center-1155.html,locations.jennycraig.com,Chula Vista,CA,gyms,+1-619-426-2202,"",openstreetmap,https://www.openstreetmap.org/node/9530907107,9530907107,2026-04-28 07:53:43.650201
Jesse Owens Pool,https://owens.lacountypools.com/,owens.lacountypools.com,Los Angeles,CA,gyms,+1-323-241-6708,"",openstreetmap,https://www.openstreetmap.org/node/411751077,411751077,2026-04-28 07:53:43.650201
Jim Gilliam Recreation Center,https://www.laparks.org/reccenter/jim-gilliam,laparks.org,Los Angeles,CA,gyms,+1-323-291-5928,rapjimgilliamrc@lacity.org,openstreetmap,https://www.openstreetmap.org/node/493538640,493538640,2026-04-28 07:53:43.650201
Jiu Jitsu Athletic Club,https://www.jiujitsuathleticclub.com/,jiujitsuathleticclub.com,"","",gyms,+1 626 701 7261,"",openstreetmap,https://www.openstreetmap.org/node/12785362847,12785362847,2026-04-28 07:53:43.650201
Joe’s Fitness Revolution,http://joesfitrevolution.com,joesfitrevolution.com,"","",gyms,+1-916-835-2064,"",openstreetmap,https://www.openstreetmap.org/node/13687890301,13687890301,2026-04-28 07:53:43.650201
Just For Fun CrossFit,https://www.justforfuncrossfit.com/,justforfuncrossfit.com,Fremont,CA,gyms,+1-510-213-8046,"",openstreetmap,https://www.openstreetmap.org/node/12550777718,12550777718,2026-04-28 07:53:43.650201
K1 Circuit,https://www.k1circuit.com/,k1circuit.com,Winchester,CA,gyms,+1-951-686-0485,"",openstreetmap,https://www.openstreetmap.org/node/1088243037,1088243037,2026-04-28 07:53:43.650201
KMF Athletics,https://www.kmfathletics.com,kmfathletics.com,Lemon Grove,CA,gyms,+1-619-949-2683,"",openstreetmap,https://www.openstreetmap.org/node/12695905570,12695905570,2026-04-28 07:53:43.650201
Kali Health & Fitness,https://www.kalihealthandfitness.com/,kalihealthandfitness.com,San Gabriel,CA,gyms,+1 626-808-8120,teamkali@kalihealthandfitness.com,openstreetmap,https://www.openstreetmap.org/node/13363977034,13363977034,2026-04-28 07:53:43.650201
Key 2 Fitness,https://key2fitness.com/,key2fitness.com,Santa Barbara,CA,gyms,+1-805-897-0040; +1-805-774-1705,"",openstreetmap,https://www.openstreetmap.org/node/13333174651,13333174651,2026-04-28 07:53:43.650201
Killer B Fitness,https://www.killerbfitness.com/,killerbfitness.com,Santa Barbara,CA,gyms,+1 805-452-8088,killerbfitness@gmail.com,openstreetmap,https://www.openstreetmap.org/node/6070201081,6070201081,2026-04-28 07:53:43.650201
Kinetic Arts Center,https://www.kineticartscenter.com/,kineticartscenter.com,"","",gyms,+1 510-444-4800,info@kineticartscenter.com,openstreetmap,https://www.openstreetmap.org/node/334466908,334466908,2026-04-28 07:53:43.650201
King Pool,https://berkeleyca.gov/community-recreation/parks-recreation/facilities/pools-and-aquatic-programs,berkeleyca.gov,"","",gyms,+1-510-981-5150,"",openstreetmap,https://www.openstreetmap.org/node/226681312,226681312,2026-04-28 07:53:43.650201
Kula Yoga,https://kulayogasd.com/,kulayogasd.com,Chula Vista,CA,gyms,+1-619-992-6007,kulayoga.sd@gmail.com,openstreetmap,https://www.openstreetmap.org/node/5870511593,5870511593,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=45,lafitness.com,Los Angeles,CA,gyms,+1 310-209-5002,"",openstreetmap,https://www.openstreetmap.org/node/8855515473,8855515473,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=270,lafitness.com,"","",gyms,+1-619-397-7240,"",openstreetmap,https://www.openstreetmap.org/node/12897286701,12897286701,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=379,lafitness.com,Alhambra,CA,gyms,+1 626-310-3030,"",openstreetmap,https://www.openstreetmap.org/node/13459305849,13459305849,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=6,lafitness.com,Cerritos,CA,gyms,+1-562-924-8737,"",openstreetmap,https://www.openstreetmap.org/node/450409950,450409950,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=370,lafitness.com,Arcadia,CA,gyms,+1-626-400-5001,"",openstreetmap,https://www.openstreetmap.org/node/13438778383,13438778383,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=1026,lafitness.com,Pasadena,CA,gyms,+1 626-264-9138,"",openstreetmap,https://www.openstreetmap.org/node/9736247679,9736247679,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=100,lafitness.com,Downey,CA,gyms,+1-562-927-5688,"",openstreetmap,https://www.openstreetmap.org/node/449905546,449905546,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=620&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,lafitness.com,Harbor City,CA,gyms,+1 424-203-2060,"",openstreetmap,https://www.openstreetmap.org/node/13111116501,13111116501,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=410,lafitness.com,Monterey Park,CA,gyms,+1 323-346-6061,"",openstreetmap,https://www.openstreetmap.org/node/13453340787,13453340787,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=31,lafitness.com,Pasadena,CA,gyms,+1 626-568-3598,"",openstreetmap,https://www.openstreetmap.org/node/13429197331,13429197331,2026-04-28 07:53:43.650201
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=831,lafitness.com,"","",gyms,+1-619-474-6392,"",openstreetmap,https://www.openstreetmap.org/node/12897286801,12897286801,2026-04-28 07:53:43.650201
LA Galaxy Park,https://lagalaxypark.com/,lagalaxypark.com,Carson,CA,gyms,+1-310-630-2147,"",openstreetmap,https://www.openstreetmap.org/node/1498928073,1498928073,2026-04-28 07:53:43.650201
LAKO Boxing Gym,https://lakoboxingclub.com/,lakoboxingclub.com,Los Angeles,CA,gyms,+1-323-340-1469,"",openstreetmap,https://www.openstreetmap.org/node/11088312429,11088312429,2026-04-28 07:53:43.650201
LAX Firing Range,https://www.laxrange.com/,laxrange.com,Inglewood,CA,gyms,+1-310-568-1515,"",openstreetmap,https://www.openstreetmap.org/node/1171323832,1171323832,2026-04-28 07:53:43.650201
Lago Santa Margarita Beach Club,https://www.samlarc.org/Parks_and_Facilities/BEACH_CLUB_AND_LAGOON.htm,samlarc.org,Rancho Santa Margarita,CA,gyms,+1-949-858-1390,"",openstreetmap,https://www.openstreetmap.org/node/445864575,445864575,2026-04-28 07:53:43.650201
Laguna Health Club,https://lagunahealthclub.com/,lagunahealthclub.com,Laguna Beach,CA,gyms,+1-949-494-9314,schuleinfit@gmail.com,openstreetmap,https://www.openstreetmap.org/node/1264285517,1264285517,2026-04-28 07:53:43.650201
Laguna Niguel Racquet Club,http://spearmanclubs.com/,spearmanclubs.com,Laguna Niguel,CA,gyms,+1-949-496-4665,"",openstreetmap,https://www.openstreetmap.org/node/422977562,422977562,2026-04-28 07:53:43.650201
Lama's Kenpo Karate,https://ftkmartialarts.com,ftkmartialarts.com,"","",gyms,+1-415-624-3201,lamaskenpokaratesf@gmail.com,openstreetmap,https://www.openstreetmap.org/node/5735236443,5735236443,2026-04-28 07:53:43.650201
Langermann Health Club,mail@langermannhealthclub.com,mail@langermannhealthclub.com,Sebastopol,CA,gyms,+1-707-823-2440,"",openstreetmap,https://www.openstreetmap.org/node/13095779917,13095779917,2026-04-28 07:53:43.650201
Legends Elite Kickboxing & MMA,https://www.legendselitekickboxingmma.com/,legendselitekickboxingmma.com,Oakdale,CA,gyms,+1-916-807-8566,legendselitekickboxingmma@gmail.com,openstreetmap,https://www.openstreetmap.org/node/13546304645,13546304645,2026-04-28 07:53:43.650201
Lena's Studio,https://www.lenaspilates.com/,lenaspilates.com,Goleta,CA,gyms,+1 805-964-0111,lenaspilates@gmail.com,openstreetmap,https://www.openstreetmap.org/node/13167998806,13167998806,2026-04-28 07:53:43.650201
Leo Zen,https://leozen.com/,leozen.com,West Hollywood,CA,gyms,+1-310-717-5528,zenciel@gmail.com,openstreetmap,https://www.openstreetmap.org/node/5145895701,5145895701,2026-04-28 07:53:43.650201
Leo's Fitness Lab,https://www.leofitlabs.com,leofitlabs.com,San Diego,CA,gyms,+1-619-299-1694,"",openstreetmap,https://www.openstreetmap.org/node/10660791383,10660791383,2026-04-28 07:53:43.650201
Life Time,https://www.lifetime.life/life-time-locations/ca-la-jolla.html,lifetime.life,La Jolla,CA,gyms,+1-858-410-7100,"",openstreetmap,https://www.openstreetmap.org/node/31843559,31843559,2026-04-28 07:53:43.650201
Life Time,https://www.lifetime.life/life-time-locations/ca-laguna-niguel.html,lifetime.life,Laguna Niguel,CA,gyms,+1 949-238-2700,"",openstreetmap,https://www.openstreetmap.org/node/316990895,316990895,2026-04-28 07:53:43.650201
Live Fit Gym,https://livefitgym.com/locations/nob-hill/,livefitgym.com,San Francisco,CA,gyms,+1 415 525 3454,"",openstreetmap,https://www.openstreetmap.org/node/4631674513,4631674513,2026-04-28 07:53:43.650201
Live Fit Gym,https://livefitgym.com/locations/castro/,livefitgym.com,San Francisco,CA,gyms,+1-415-655-3395,"",openstreetmap,https://www.openstreetmap.org/node/137602240,137602240,2026-04-28 07:53:43.650201
LiveFitGym,https://livefitgym.com/,livefitgym.com,San Francisco,CA,gyms,+1-415-525-4364,"",openstreetmap,https://www.openstreetmap.org/node/9659815458,9659815458,2026-04-28 07:53:43.650201
Local's Fitness,https://www.localsfitness.com/,localsfitness.com,"","",gyms,+1-415-528-3873,"",openstreetmap,https://www.openstreetmap.org/node/6591743880,6591743880,2026-04-28 07:53:43.650201
Los Gatos Swim & Racquet Club,https://lgsrc.com/,lgsrc.com,Los Gatos,CA,gyms,+1-408-356-2136,info@lgsrc.com,openstreetmap,https://www.openstreetmap.org/node/699135274,699135274,2026-04-28 07:53:43.650201
Lotusland,https://lotuslandyogasf.com/,lotuslandyogasf.com,San Francisco,CA,gyms,+1-415-237-3923,hello@lotuslandyogasf.com,openstreetmap,https://www.openstreetmap.org/node/2666409791,2666409791,2026-04-28 07:53:43.650201
Lou Costello Jr. Recreation Center,https://www.laparks.org/reccenter/lou-costello,laparks.org,Los Angeles,CA,gyms,+1-213-485-9111,costello.recreationcenter@lacity.org,openstreetmap,https://www.openstreetmap.org/node/202894807,202894807,2026-04-28 07:53:43.650201
Love At First Flight,https://www.loveatfirstflightclovis.com/,loveatfirstflightclovis.com,Clovis,CA,gyms,+1-559-436-9131,"",openstreetmap,https://www.openstreetmap.org/node/12050638194,12050638194,2026-04-28 07:53:43.650201
Lynwood Natatorium,https://www.lynwoodca.gov/Facilities/Facility/Details/Natatorium-4,lynwoodca.gov,Lynwood,CA,gyms,+1-310-886-0414,"",openstreetmap,https://www.openstreetmap.org/node/455807538,455807538,2026-04-28 07:53:43.650201
MK FITNESS San Diego,https://mkfitnesssandiego.com,mkfitnesssandiego.com,El Cajon,CA,gyms,+1-619-251-2670,"",openstreetmap,https://www.openstreetmap.org/node/10013720542,10013720542,2026-04-28 07:53:43.650201
Made by Solace,https://www.madebysolace.com/,madebysolace.com,Alhambra,CA,gyms,+1 626-721-3499,support@madebysolace.com,openstreetmap,https://www.openstreetmap.org/node/13515743836,13515743836,2026-04-28 07:53:43.650201
Main Street Kickboxing,https://www.mainstreetkickboxing.com/,mainstreetkickboxing.com,Hollister,CA,gyms,+1 831 638 1077,"",openstreetmap,https://www.openstreetmap.org/node/12769692949,12769692949,2026-04-28 07:53:43.650201
Martinez Athletic Club,https://www.martinezathleticclub.com/,martinezathleticclub.com,Martinez,CA,gyms,+1-925-849-7128,martinezathletic1@gmail.com,openstreetmap,https://www.openstreetmap.org/node/5767126734,5767126734,2026-04-28 07:53:43.650201
Mary McLeod Bethune Swimming Pool,https://bethune.lacountypools.com/,bethune.lacountypools.com,Los Angeles,CA,gyms,+1-323-846-2646,"",openstreetmap,https://www.openstreetmap.org/node/1488452984,1488452984,2026-04-28 07:53:43.650201
Maximum Fitness Gym,https://www.maximumfitnessvacaville.com/,maximumfitnessvacaville.com,Vacaville,CA,gyms,+1-707-447-0606,"",openstreetmap,https://www.openstreetmap.org/node/406582452,406582452,2026-04-28 07:53:43.650201
Mayweather Boxing + Fitness,https://www.mayweather.fit/porter-ranch,mayweather.fit,Porter Ranch,CA,gyms,+1 213-992-9387,porterranch@mayweather.fit,openstreetmap,https://www.openstreetmap.org/node/1006873708,1006873708,2026-04-28 07:53:43.650201
Megafit by Lagree,https://mymegafit.com/,mymegafit.com,La Canada Flintridge,"",gyms,+1 747-261-8422,"",openstreetmap,https://www.openstreetmap.org/node/3447450294,3447450294,2026-04-28 07:53:43.650201
Mesa Rim (North City),https://mesarim.com/northcity/,mesarim.com,San Marcos,CA,gyms,+1 760 593 1020,hellonorthcity@mesarim.com,openstreetmap,https://www.openstreetmap.org/node/402834254,402834254,2026-04-28 07:53:43.650201
Mesa Rim Climbing & Fitness Center,https://mesarim.com/,mesarim.com,"","",gyms,+1-858-201-4411,"",openstreetmap,https://www.openstreetmap.org/node/31808447,31808447,2026-04-28 07:53:43.650201
Mesa Rim Climbing & Fitness Center • Mission Valley,https://mesarim.com/,mesarim.com,"","",gyms,+1-619-908-1911,"",openstreetmap,https://www.openstreetmap.org/node/4419896295,4419896295,2026-04-28 07:53:43.650201
Mira Mesa Jiu Jitsu,https://miramesajiujitsu.com/,miramesajiujitsu.com,San Diego,CA,gyms,+1-858-530-0990,"",openstreetmap,https://www.openstreetmap.org/node/13724171076,13724171076,2026-04-28 07:53:43.650201
Mission Cliffs,https://touchstoneclimbing.com/mission-cliffs/,touchstoneclimbing.com,San Francisco,"",gyms,+1 415-550-0515,"",openstreetmap,https://www.openstreetmap.org/node/113283290,113283290,2026-04-28 07:53:43.650201
Mission Fitness Center,https://missionfitnesscenter.com/,missionfitnesscenter.com,Alhambra,CA,gyms,+1-626-766-1225,info@missionfitnesscenter.com,openstreetmap,https://www.openstreetmap.org/node/13685191409,13685191409,2026-04-28 07:53:43.650201
Mom Strong Fitness,https://momstrongfitnessvv.com/,momstrongfitnessvv.com,Vacaville,CA,gyms,+1-707-592-9489,"",openstreetmap,https://www.openstreetmap.org/node/689555567,689555567,2026-04-28 07:53:43.650201
Momentum Acrobatics,https://www.momentumacrobatics.com/,momentumacrobatics.com,San Diego,CA,gyms,+1-619-665-2096,"",openstreetmap,https://www.openstreetmap.org/node/11043798646,11043798646,2026-04-28 07:53:43.650201
Momentum Cycling Studio,https://momentumcyclingstudio.com/,momentumcyclingstudio.com,Los Altos,CA,gyms,+1-650-949-2453,"",openstreetmap,https://www.openstreetmap.org/node/2619982664,2619982664,2026-04-28 07:53:43.650201
Morning Sun Martial Arts,https://morningsunma.com,morningsunma.com,Chico,CA,gyms,+1-530-342-5833,"",openstreetmap,https://www.openstreetmap.org/node/9694336135,9694336135,2026-04-28 07:53:43.650201
Motivate,https://motivatestudios.com/team/simi-valley,motivatestudios.com,Simi Valley,CA,gyms,+1 818-858-5138,porterranch@motivatestudios.com,openstreetmap,https://www.openstreetmap.org/node/11991039760,11991039760,2026-04-28 07:53:43.650201
Motus,https://motusclinic.com,motusclinic.com,"","",gyms,+1 415-536-5950,"",openstreetmap,https://www.openstreetmap.org/node/11021366849,11021366849,2026-04-28 07:53:43.650201
Movement - Belmont,https://movementgyms.com/belmont/,movementgyms.com,Belmont,CA,gyms,+1-650-591-3030,"",openstreetmap,https://www.openstreetmap.org/node/99824892,99824892,2026-04-28 07:53:43.650201
Movement Mountain View,https://movementgyms.com/mountain-view/,movementgyms.com,Mountain View,CA,gyms,+1-650-450-4500,"",openstreetmap,https://www.openstreetmap.org/node/4317774023,4317774023,2026-04-28 07:53:43.650201
Movement Reborn,https://www.movementreborn.com/,movementreborn.com,San Diego,CA,gyms,+1 858-288-6062,andy@movementreborn.com,openstreetmap,https://www.openstreetmap.org/node/12838633040,12838633040,2026-04-28 07:53:43.650201
Movement Recovery,https://movementrecoveryoc.com,movementrecoveryoc.com,Ladera Ranch,CA,gyms,+1 949-954-7353,"",openstreetmap,https://www.openstreetmap.org/node/11090614781,11090614781,2026-04-28 07:53:43.650201
Movement Santa Clara (Planet Granite Santa Clara),https://movementgyms.com/santa-clara/,movementgyms.com,"","",gyms,+1-669-342-6588,"",openstreetmap,https://www.openstreetmap.org/node/1931758718,1931758718,2026-04-28 07:53:43.650201
Movement Sunnyvale,https://movementgyms.com/sunnyvale/,movementgyms.com,Sunnyvale,"",gyms,+1-408-991-9090,"",openstreetmap,https://www.openstreetmap.org/node/41935775,41935775,2026-04-28 07:53:43.650201
Movement Unlimited Fitness Center,http://www.movementunlimitedfitness.com/,movementunlimitedfitness.com,"","",gyms,+1-626-359-4656,"",openstreetmap,https://www.openstreetmap.org/node/3186103819,3186103819,2026-04-28 07:53:43.650201
Municipal Gymnasium,https://www.sandiego.gov/park-and-recreation/centers/recctr/munigym,sandiego.gov,San Diego,CA,gyms,+1-619-525-8262,"",openstreetmap,https://www.openstreetmap.org/node/28824925,28824925,2026-04-28 07:53:43.650201
Municipal Tennis and Pickleball Center,https://sbparksandrec.santabarbaraca.gov/sports-facilities/municipal-tennis-and-pickleball-center,sbparksandrec.santabarbaraca.gov,Santa Barbara,CA,gyms,+1 805-564-5573,Sports@SantaBarbaraCA.gov,openstreetmap,https://www.openstreetmap.org/node/13597559118,13597559118,2026-04-28 07:53:43.650201
Muscle House Gym,https://bodzbycamacho.com,bodzbycamacho.com,"","",gyms,+1-408-843-8154,"",openstreetmap,https://www.openstreetmap.org/node/28136160,28136160,2026-04-28 07:53:43.650201
Muscle Under Fitness,http://muscleunder.com,muscleunder.com,West Hollywood,CA,gyms,+1-310-859-1399,"",openstreetmap,https://www.openstreetmap.org/node/5113578778,5113578778,2026-04-28 07:53:43.650201
NPOA recreation center,https://npoa.info/,npoa.info,"","",gyms,+1-530-562-0322,"",openstreetmap,https://www.openstreetmap.org/node/10743439845,10743439845,2026-04-28 07:53:43.650201
Nazareth Ice Oasis,https://www.iceoasis.com/,iceoasis.com,"","",gyms,+1-650-574-6033,"",openstreetmap,https://www.openstreetmap.org/node/13628584501,13628584501,2026-04-28 07:53:43.650201
Nela Athletics,https://www.nelaathletics.com,nelaathletics.com,Los Angeles,CA,gyms,+1-323-902-7625,"",openstreetmap,https://www.openstreetmap.org/node/12700764827,12700764827,2026-04-28 07:53:43.650201
Neptune Beach Pearl,https://neptunebeachpearl.com/home,neptunebeachpearl.com,Alameda,CA,gyms,+1-510-708-7451,"",openstreetmap,https://www.openstreetmap.org/node/12332008479,12332008479,2026-04-28 07:53:43.650201
NorCal Courts,http://www.norcalcourts.com,norcalcourts.com,Martinez,CA,gyms,+1 925-457-5081,"",openstreetmap,https://www.openstreetmap.org/node/110166219,110166219,2026-04-28 07:53:43.650201
North County Pilates,https://northcountypilates.com/,northcountypilates.com,"","",gyms,+1-805-466-9642,"",openstreetmap,https://www.openstreetmap.org/node/5284930449,5284930449,2026-04-28 07:53:43.650201
Oasis Wellness Center,https://www.csun.edu/oasis,csun.edu,"","",gyms,+1-818-677-7373,"",openstreetmap,https://www.openstreetmap.org/node/6654110281,6654110281,2026-04-28 07:53:43.650201
Ocean Yoga,https://www.oceanyoga.com,oceanyoga.com,Pacifica,CA,gyms,+1-650-355-9642,staff@oceanyoga.com,openstreetmap,https://www.openstreetmap.org/node/13624406618,13624406618,2026-04-28 07:53:43.650201
Ofie's Elite Physiques,https://www.ofieselitephysiques.com/,ofieselitephysiques.com,"","",gyms,+1 310 544-1774,"",openstreetmap,https://www.openstreetmap.org/node/12861025395,12861025395,2026-04-28 07:53:43.650201
Ojai Pilates & Fitness,https://www.pilatesofojai.com/,pilatesofojai.com,"","",gyms,+1-805-640-0300,"",openstreetmap,https://www.openstreetmap.org/node/821268417,821268417,2026-04-28 07:53:43.650201
One Life Yoga,https://www.onelifeyoga.com/,onelifeyoga.com,Pasadena,CA,gyms,+1 626-714-7447,"",openstreetmap,https://www.openstreetmap.org/node/4882463848,4882463848,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/,orangetheory.com,San Diego,CA,gyms,+1-858-216-2020,"",openstreetmap,https://www.openstreetmap.org/node/12585531112,12585531112,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us/locations/california/simi-valley/2975-cochran-st-unit-d,orangetheory.com,Simi Valley,CA,gyms,+1 805-864-2626,"",openstreetmap,https://www.openstreetmap.org/node/11962907400,11962907400,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us,orangetheory.com,"",CA,gyms,+1-559-472-9191,"",openstreetmap,https://www.openstreetmap.org/node/1169189005,1169189005,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us/,orangetheory.com,Redondo Beach,CA,gyms,+1 424-400-7433,"",openstreetmap,https://www.openstreetmap.org/node/9678307010,9678307010,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://orangetheory.com,orangetheory.com,"","",gyms,+1 818-405-0009,"",openstreetmap,https://www.openstreetmap.org/node/11746554591,11746554591,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us/locations/california/albany/1495-solano-ave/,orangetheory.com,Albany,CA,gyms,+1 510-560-4020,"",openstreetmap,https://www.openstreetmap.org/node/8787319211,8787319211,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us/locations/orange-california-0287,orangetheory.com,Orange,CA,gyms,+1-714-978-4040,"",openstreetmap,https://www.openstreetmap.org/node/554285191,554285191,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us/locations/california/berkley/2475-shattuck-ave,orangetheory.com,Berkley,CA,gyms,+1 510-849-6404,"",openstreetmap,https://www.openstreetmap.org/node/6138205910,6138205910,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us/locations/california/fresno/7735-n-blackstone-ave-ste-106-112/,orangetheory.com,Fresno,CA,gyms,+1 559-326-9255,"",openstreetmap,https://www.openstreetmap.org/node/11878285564,11878285564,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us/locations/goleta-california-0549,orangetheory.com,Goleta,CA,gyms,+1-805-699-5551,"",openstreetmap,https://www.openstreetmap.org/node/6401617075,6401617075,2026-04-28 07:53:43.650201
